LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME,RATIO,PERCENT
TAS621,TOOGELOW BEACH,ALIAS LOCALITY,7140,TAS,603011068,Wilderness - East,0.997619,99.7618994
TAS621,TOWTERER BEACH,ALIAS LOCALITY,7140,TAS,603011068,Wilderness - East,0.997619,99.7618994
TAS621,TURUA BEACH,ALIAS LOCALITY,7140,TAS,603011068,Wilderness - East,0.997619,99.7618994
TAS621,WHITEHORSES BEACH,ALIAS LOCALITY,7140,TAS,603011068,Wilderness - East,0.997619,99.7618994
TAS622,SPALFORD,GAZETTED LOCALITY,7315,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS622,DEVONPORT,ALIAS LOCALITY,7315,TAS,604011076,Burnie - Ulverstone Region,1,100
ABS11677,SPECK BEACH,EXTRA LOCALITY,7257,TAS,602031063,Scottsdale - Bridport,1,100
TAS623,SPRENT,GAZETTED LOCALITY,7315,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS624,SPREYTON,GAZETTED LOCALITY,7310,TAS,604021090,Quoiba - Spreyton,1,100
TAS625,SPRING BEACH,GAZETTED LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS625,STAPLETON BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS626,SPRINGFIELD,GAZETTED LOCALITY,7260,TAS,602031063,Scottsdale - Bridport,1,100
TAS626,WEELATY,ALIAS LOCALITY,7260,TAS,602031063,Scottsdale - Bridport,1,100
TAS627,SQUEAKING POINT,GAZETTED LOCALITY,7307,TAS,604021089,Port Sorell,1,100
TAS627,SQUEAKING PT,ALIAS LOCALITY,7307,TAS,604021089,Port Sorell,1,100
TAS628,ST HELENS,GAZETTED LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS628,DIANAS BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS628,FAIRLEA,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS628,KIRWANS BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS628,O'CONNORS BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS628,PRIORY,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS628,SAINT HELENS,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS629,ST LEONARDS,GAZETTED LOCALITY,7250,TAS,602011050,Waverley - St Leonards,0.998658,99.8658013
TAS629,SAINT LEONARDS,ALIAS LOCALITY,7250,TAS,602011050,Waverley - St Leonards,0.998658,99.8658013
TAS630,ST MARYS,GAZETTED LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS630,CULLENSWOOD,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS630,DUBLIN TOWN,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS630,GERMAN TOWN,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS630,IRISH TOWN,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS630,JUBILEE,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS630,SAINT MARYS,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
ABS13504,STACK ISLAND,EXTRA LOCALITY,7330,TAS,604031094,North West,1,100
TAS631,STANLEY,GAZETTED LOCALITY,7331,TAS,604031094,North West,1,100
TAS631,GODFREYS BEACH,ALIAS LOCALITY,7331,TAS,604031094,North West,1,100
TAS631,TATLOWS BEACH,ALIAS LOCALITY,7331,TAS,604031094,North West,1,100
TAS632,STAVERTON,GAZETTED LOCALITY,7306,TAS,604021091,Sheffield - Railton,1,100
ABS13790,STEEP ISLAND,EXTRA LOCALITY,7330,TAS,604031094,North West,1,100
TAS633,STEPPES,GAZETTED LOCALITY,7030,TAS,603011065,Central Highlands,1,100
TAS634,STIEGLITZ,GAZETTED LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS634,PARNELLA HEIGHTS,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS634,STIEGLITZ BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS635,STONEHENGE,GAZETTED LOCALITY,7120,TAS,603011067,Southern Midlands,1,100
TAS636,STONOR,GAZETTED LOCALITY,7119,TAS,603011067,Southern Midlands,1,100
TAS637,STONY HEAD,GAZETTED LOCALITY,7252,TAS,602031059,George Town,1,100
TAS638,STONY RISE,GAZETTED LOCALITY,7310,TAS,604021088,Miandetta - Don,0.9552691,95.5269125
TAS639,STOODLEY,GAZETTED LOCALITY,7306,TAS,604021091,Sheffield - Railton,1,100
ABS11980,STOREHOUSE ISLAND,EXTRA LOCALITY,7255,TAS,602031063,Scottsdale - Bridport,1,100
TAS640,STORMLEA,GAZETTED LOCALITY,7184,TAS,603031073,Forestier - Tasman,1,100
TAS641,STOWPORT,GAZETTED LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS641,GLANCE CREEK,ALIAS LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS642,STRAHAN,GAZETTED LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,FRASER FLATS,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,LETTES BAY,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,REGATTA POINT,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,STELLA,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,STRAHAN WEST,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,TEEPOOKANA,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,W STRAHAN,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,WEST STRAHAN,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS642,WEST STRAHAN BEACH,ALIAS LOCALITY,7468,TAS,604031097,West Coast (Tas.),1,100
TAS643,STRATHBLANE,GAZETTED LOCALITY,7109,TAS,603021071,Geeveston - Dover,1,100
TAS643,DOVER,ALIAS LOCALITY,7109,TAS,603021071,Geeveston - Dover,1,100
TAS644,STRATHGORDON,GAZETTED LOCALITY,7139,TAS,603011068,Wilderness - East,1,100
TAS645,STRICKLAND,GAZETTED LOCALITY,7140,TAS,603011065,Central Highlands,1,100
TAS646,STRZELECKI,GAZETTED LOCALITY,7255,TAS,602031063,Scottsdale - Bridport,1,100
TAS646,WATERING BEACH,ALIAS LOCALITY,7255,TAS,602031063,Scottsdale - Bridport,1,100
TAS647,STYX,GAZETTED LOCALITY,7140,TAS,603011066,Derwent Valley,1,100
TAS648,SULPHUR CREEK,GAZETTED LOCALITY,7316,TAS,604011079,Penguin - Sulphur Creek,1,100
TAS649,SUMMERHILL,GAZETTED LOCALITY,7250,TAS,602011048,Summerhill - Prospect,0.9840462,98.4046168
TAS650,SUNNYSIDE,GAZETTED LOCALITY,7305,TAS,604021091,Sheffield - Railton,1,100
TAS651,SURGES BAY,GAZETTED LOCALITY,7116,TAS,603021071,Geeveston - Dover,1,100
TAS651,KILLALA BAY,ALIAS LOCALITY,7116,TAS,603021071,Geeveston - Dover,1,100
TAS652,SURPRISE BAY,GAZETTED LOCALITY,7256,TAS,604031093,King Island,1,100
TAS653,SURVEYORS BAY,GAZETTED LOCALITY,7116,TAS,603021071,Geeveston - Dover,1,100
TAS653,HIDEAWAY BAY,ALIAS LOCALITY,7116,TAS,603021071,Geeveston - Dover,1,100
TAS653,ROARING BAY BEACH,ALIAS LOCALITY,7116,TAS,603021071,Geeveston - Dover,1,100
TAS654,SWAN BAY,GAZETTED LOCALITY,7252,TAS,602031058,Dilston - Lilydale,1,100
TAS654,CRESCENT SHORE,ALIAS LOCALITY,7252,TAS,602031058,Dilston - Lilydale,1,100
ABS13404,SWAN ISLAND,EXTRA LOCALITY,7264,TAS,602031063,Scottsdale - Bridport,1,100
TAS655,SWAN POINT,GAZETTED LOCALITY,7275,TAS,602021055,Grindelwald - Lanena,1,100
TAS655,PAPER BEACH,ALIAS LOCALITY,7275,TAS,602021055,Grindelwald - Lanena,1,100
TAS655,SWAN PT,ALIAS LOCALITY,7275,TAS,602021055,Grindelwald - Lanena,1,100
TAS656,SWANSEA,GAZETTED LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,COSWELL BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,COWRIE BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,CRESSY BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,JUBILEE BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,KELVEDON BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,KENNEDIA BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,PIERMONT BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,SCHOUTEN HOUSE BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,SPIKY BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,THE FOUR MILE,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS656,WATERLOO BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS657,SWANSTON,GAZETTED LOCALITY,7120,TAS,603011067,Southern Midlands,1,100
TAS658,TABLE CAPE,GAZETTED LOCALITY,7325,TAS,604031096,Waratah,1,100
TAS659,TAKONE,GAZETTED LOCALITY,7325,TAS,604031096,Waratah,1,100
TAS660,TALAWA,GAZETTED LOCALITY,7263,TAS,602031063,Scottsdale - Bridport,1,100
TAS661,TARANNA,GAZETTED LOCALITY,7180,TAS,603031073,Forestier - Tasman,1,100
TAS661,NEWMANS BEACH,ALIAS LOCALITY,7180,TAS,603031073,Forestier - Tasman,1,100
TAS662,TARGA,GAZETTED LOCALITY,7259,TAS,602031058,Dilston - Lilydale,1,100
TAS662,MYRTLE PARK,ALIAS LOCALITY,7259,TAS,602031058,Dilston - Lilydale,1,100
TAS662,ST PATRICKS RIVER,ALIAS LOCALITY,7259,TAS,602031058,Dilston - Lilydale,1,100
TAS663,TARLETON,GAZETTED LOCALITY,7310,TAS,604021090,Quoiba - Spreyton,0.9669169,96.6916868
TAS664,TAROONA,GAZETTED LOCALITY,7053,TAS,601041026,Taroona - Bonnet Hill,1,100
TAS664,ALBION HEIGHTS,ALIAS LOCALITY,7053,TAS,601041026,Taroona - Bonnet Hill,1,100
TAS664,DIXONS BEACH,ALIAS LOCALITY,7053,TAS,601041026,Taroona - Bonnet Hill,1,100
TAS664,HINSBY BEACH,ALIAS LOCALITY,7053,TAS,601041026,Taroona - Bonnet Hill,1,100
TAS664,TAROONA BEACH,ALIAS LOCALITY,7053,TAS,601041026,Taroona - Bonnet Hill,1,100
TAS665,TARRALEAH,GAZETTED LOCALITY,7140,TAS,603011065,Central Highlands,1,100
TAS665,CAMP CORNER,ALIAS LOCALITY,7140,TAS,603011065,Central Highlands,1,100
TAS666,TAYENE,GAZETTED LOCALITY,7259,TAS,602031058,Dilston - Lilydale,1,100
TAS666,DIDDLEUM PLAINS,ALIAS LOCALITY,7259,TAS,602031058,Dilston - Lilydale,1,100
TAS666,EVANDALE,ALIAS LOCALITY,7259,TAS,602031058,Dilston - Lilydale,1,100
TAS667,TEA TREE,GAZETTED LOCALITY,7017,TAS,601011002,Brighton - Pontville,0.7916653,79.1665339
TAS668,TELITA,GAZETTED LOCALITY,7264,TAS,602031063,Scottsdale - Bridport,1,100
TAS669,TEMMA,GAZETTED LOCALITY,7330,TAS,604031094,North West,1,100
TAS669,LADY KATHLEEN BEACH,ALIAS LOCALITY,7330,TAS,604031094,North West,1,100
TAS670,TEWKESBURY,GAZETTED LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
ABS14634,THE DOUGHBOYS,EXTRA LOCALITY,7330,TAS,604031094,North West,1,100
TAS671,THE GARDENS,GAZETTED LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS671,BREAK YOKE BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS671,GARDENS LAGOON BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS671,SUICIDE BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS671,TAYLORS BEACH,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS671,THE SHADES,ALIAS LOCALITY,7216,TAS,602031064,St Helens - Scamander,1,100
TAS672,THIRLSTANE,GAZETTED LOCALITY,7307,TAS,604021089,Port Sorell,1,100
TAS673,TIBERIAS,GAZETTED LOCALITY,7120,TAS,603011067,Southern Midlands,1,100
TAS674,TINDERBOX,GAZETTED LOCALITY,7054,TAS,601041023,Kingston Beach - Blackmans Bay,1,100
TAS674,TINDERBOX BEACH,ALIAS LOCALITY,7054,TAS,601041023,Kingston Beach - Blackmans Bay,1,100
TAS675,TODS CORNER,GAZETTED LOCALITY,7030,TAS,603011065,Central Highlands,1,100
TAS675,TODDS CORNER,ALIAS LOCALITY,7030,TAS,603011065,Central Highlands,1,100
TAS675,TODS,ALIAS LOCALITY,7030,TAS,603011065,Central Highlands,1,100
TAS676,TOGARI,GAZETTED LOCALITY,7330,TAS,604031094,North West,1,100
TAS677,TOIBERRY,GAZETTED LOCALITY,7301,TAS,602031060,Longford,1,100
TAS678,TOLMANS HILL,GAZETTED LOCALITY,7007,TAS,601051029,Mount Nelson - Dynnyrne,0.9999999,99.9999877
TAS679,TOMAHAWK,GAZETTED LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS679,BOOBYALLA,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS679,TOMAHAWK BEACH,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS679,WEST TOMAHAWK BEACH,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS680,TONGANAH,GAZETTED LOCALITY,7260,TAS,602031063,Scottsdale - Bridport,1,100
TAS681,TOOMS LAKE,GAZETTED LOCALITY,7209,TAS,602031061,Northern Midlands,0.9996915,99.969153
TAS682,TRANMERE,GAZETTED LOCALITY,7018,TAS,601021007,Howrah - Tranmere,1,100
TAS683,TRAVELLERS REST,GAZETTED LOCALITY,7250,TAS,602021056,Hadspen - Carrick,0.9999999,99.9999934
ABS14635,TREFOIL ISLAND,EXTRA LOCALITY,7330,TAS,604031094,North West,1,100
TAS684,TRENAH,GAZETTED LOCALITY,7263,TAS,602031063,Scottsdale - Bridport,1,100
TAS685,TREVALLYN,GAZETTED LOCALITY,7250,TAS,602011049,Trevallyn,0.9987702,99.8770169
TAS685,RIVERSIDE WEST,ALIAS LOCALITY,7250,TAS,602011049,Trevallyn,0.9987702,99.8770169
TAS685,W RIVERSIDE,ALIAS LOCALITY,7250,TAS,602011049,Trevallyn,0.9987702,99.8770169
TAS685,WEST RIVERSIDE,ALIAS LOCALITY,7250,TAS,602011049,Trevallyn,0.9987702,99.8770169
TAS686,TRIABUNNA,GAZETTED LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS686,GRINDSTONE BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS686,PLAIN PLACE BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS686,PLAINS PLACE BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS686,REIDS BEACH,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS686,WOODSTOCK,ALIAS LOCALITY,7190,TAS,603031074,Triabunna - Bicheno,1,100
TAS687,TRIAL HARBOUR,GAZETTED LOCALITY,7469,TAS,604031097,West Coast (Tas.),1,100
TAS688,TROWUTTA,GAZETTED LOCALITY,7330,TAS,604031094,North West,1,100
TAS689,TUGRAH,GAZETTED LOCALITY,7310,TAS,604021088,Miandetta - Don,1,100
TAS690,TULENDEENA,GAZETTED LOCALITY,7260,TAS,602031063,Scottsdale - Bridport,1,100
TAS691,TULLAH,GAZETTED LOCALITY,7321,TAS,604031097,West Coast (Tas.),1,100
TAS691,FARRELL,ALIAS LOCALITY,7321,TAS,604031097,West Coast (Tas.),1,100
TAS692,TUNBRIDGE,GAZETTED LOCALITY,7120,TAS,603011067,Southern Midlands,0.9492268,94.9226798
TAS692,BONNET,ALIAS LOCALITY,7120,TAS,603011067,Southern Midlands,0.9492268,94.9226798
TAS692,SLIPPERY,ALIAS LOCALITY,7120,TAS,603011067,Southern Midlands,0.9492268,94.9226798
TAS693,TUNNACK,GAZETTED LOCALITY,7120,TAS,603011067,Southern Midlands,1,100
TAS693,REYNOLDS CORNER,ALIAS LOCALITY,7120,TAS,603011067,Southern Midlands,1,100
TAS694,TUNNEL,GAZETTED LOCALITY,7254,TAS,602031058,Dilston - Lilydale,1,100
TAS695,TURNERS BEACH,GAZETTED LOCALITY,7315,TAS,604021092,Turners Beach - Forth,0.9999997,99.99997
TAS695,FORTH,ALIAS LOCALITY,7315,TAS,604021092,Turners Beach - Forth,0.9999997,99.99997
TAS696,TURNERS MARSH,GAZETTED LOCALITY,7267,TAS,602031058,Dilston - Lilydale,1,100
TAS697,TYENNA,GAZETTED LOCALITY,7140,TAS,603011066,Derwent Valley,1,100
TAS698,ULVERSTONE,GAZETTED LOCALITY,7315,TAS,604011082,Ulverstone,1,100
TAS698,BUTTONS BEACH,ALIAS LOCALITY,7315,TAS,604011082,Ulverstone,1,100
TAS698,SOMERSET,ALIAS LOCALITY,7315,TAS,604011082,Ulverstone,1,100
TAS699,UNDERWOOD,GAZETTED LOCALITY,7268,TAS,602031058,Dilston - Lilydale,1,100
TAS700,UPPER BLESSINGTON,GAZETTED LOCALITY,7212,TAS,602031058,Dilston - Lilydale,1,100
TAS700,BEN NEVIS,ALIAS LOCALITY,7212,TAS,602031058,Dilston - Lilydale,1,100
TAS700,BLESSINGTON UPPER,ALIAS LOCALITY,7212,TAS,602031058,Dilston - Lilydale,1,100
TAS700,WATTLE CORNER,ALIAS LOCALITY,7212,TAS,602031058,Dilston - Lilydale,1,100
TAS701,UPPER BURNIE,GAZETTED LOCALITY,7320,TAS,604011075,Acton - Upper Burnie,0.9879669,98.7966862
TAS701,BURNIE UPPER,ALIAS LOCALITY,7320,TAS,604011075,Acton - Upper Burnie,0.9879669,98.7966862
TAS702,UPPER CASTRA,GAZETTED LOCALITY,7315,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS702,CASTRA UPPER,ALIAS LOCALITY,7315,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS703,UPPER ESK,GAZETTED LOCALITY,7214,TAS,602031064,St Helens - Scamander,1,100
TAS703,ESK UPPER,ALIAS LOCALITY,7214,TAS,602031064,St Helens - Scamander,1,100
TAS703,ROSES TIER,ALIAS LOCALITY,7214,TAS,602031064,St Helens - Scamander,1,100
TAS704,UPPER NATONE,GAZETTED LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS704,NATONE UPPER,ALIAS LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS705,UPPER SCAMANDER,GAZETTED LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS705,SCAMANDER UPPER,ALIAS LOCALITY,7215,TAS,602031064,St Helens - Scamander,1,100
TAS706,UPPER STOWPORT,GAZETTED LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS706,STOWPORT UPPER,ALIAS LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS707,UPPER WOODSTOCK,GAZETTED LOCALITY,7150,TAS,603021072,Huonville - Franklin,1,100
TAS707,WOODSTOCK UPPER,ALIAS LOCALITY,7150,TAS,603021072,Huonville - Franklin,1,100
TAS708,UXBRIDGE,GAZETTED LOCALITY,7140,TAS,603011066,Derwent Valley,1,100
TAS708,PEGLERS CORNER,ALIAS LOCALITY,7140,TAS,603011066,Derwent Valley,1,100
TAS708,WILSONS HILL,ALIAS LOCALITY,7140,TAS,603011066,Derwent Valley,1,100
TAS709,VERONA SANDS,GAZETTED LOCALITY,7112,TAS,603021070,Cygnet,1,100
TAS709,HUON ISLAND,ALIAS LOCALITY,7112,TAS,603021070,Cygnet,1,100
TAS709,PICKUP BEACH,ALIAS LOCALITY,7112,TAS,603021070,Cygnet,1,100
TAS710,VICTORIA VALLEY,GAZETTED LOCALITY,7140,TAS,603011065,Central Highlands,1,100
ABS8962,W BEACH,EXTRA LOCALITY,7255,TAS,602031063,Scottsdale - Bridport,1,100
TAS711,WADDAMANA,GAZETTED LOCALITY,7030,TAS,603011065,Central Highlands,1,100
ABS14636,WALKER ISLAND,EXTRA LOCALITY,7330,TAS,604031094,North West,1,100
TAS712,WALLS OF JERUSALEM,GAZETTED LOCALITY,7304,TAS,603011065,Central Highlands,0.5249891,52.4989097
TAS713,WARATAH,GAZETTED LOCALITY,7321,TAS,604031096,Waratah,1,100
TAS714,WARRANE,GAZETTED LOCALITY,7018,TAS,601021009,Mornington - Warrane,1,100
TAS715,WARRENTINNA,GAZETTED LOCALITY,7261,TAS,602031063,Scottsdale - Bridport,1,100
TAS716,WATERHOUSE,GAZETTED LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
ABS14816,WATERHOUSE ISLAND,EXTRA LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS716,CROPPIES BEACH,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS716,RANSONS BEACH,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS716,SWANAGE,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS716,WATERHOUSE BEACH,ALIAS LOCALITY,7262,TAS,602031063,Scottsdale - Bridport,1,100
TAS717,WATERLOO,GAZETTED LOCALITY,7109,TAS,603021071,Geeveston - Dover,1,100
TAS718,WATTLE GROVE,GAZETTED LOCALITY,7109,TAS,603021070,Cygnet,1,100
TAS719,WATTLE HILL,GAZETTED LOCALITY,7172,TAS,601061035,Sorell - Richmond,0.9537498,95.374981
TAS719,HORSESHOE,ALIAS LOCALITY,7172,TAS,601061035,Sorell - Richmond,0.9537498,95.374981
TAS720,WAVERLEY,GAZETTED LOCALITY,7250,TAS,602011050,Waverley - St Leonards,1,100
TAS721,WAYATINAH,GAZETTED LOCALITY,7140,TAS,603011065,Central Highlands,1,100
TAS722,WEEGENA,GAZETTED LOCALITY,7304,TAS,602021054,Deloraine,0.9526102,95.2610235
TAS723,WEETAH,GAZETTED LOCALITY,7304,TAS,602021054,Deloraine,1,100
TAS724,WELDBOROUGH,GAZETTED LOCALITY,7264,TAS,602031064,St Helens - Scamander,0.9999994,99.9999437
TAS724,EMU HILL,ALIAS LOCALITY,7264,TAS,602031064,St Helens - Scamander,0.9999994,99.9999437
TAS725,WELLINGTON PARK,GAZETTED LOCALITY,7054,TAS,601041025,Mount Wellington,0.6317909,63.1790945
TAS725,COLLINS CAP,ALIAS LOCALITY,7054,TAS,601041025,Mount Wellington,0.6317909,63.1790945
TAS726,WESLEY VALE,GAZETTED LOCALITY,7307,TAS,604021089,Port Sorell,1,100
TAS726,MOORLAND BEACH,ALIAS LOCALITY,7307,TAS,604021089,Port Sorell,1,100
ABS8743,WEST BEACH,EXTRA LOCALITY,7255,TAS,602031063,Scottsdale - Bridport,1,100
TAS727,WEST COAST,GAZETTED LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,ARGENT DAM,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,BALFOUR,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,COMSTOCK,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,FOUR MILE BEACH,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,FOURWAYS,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,MALLANNA,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,MOUNT BOLTON,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,OCEAN BEACH,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,SANDY CAPE BEACH,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,SPECIMEN HILL,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,TAYLORS HILL,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS727,W COAST,ALIAS LOCALITY,7469,TAS,604031094,North West,0.6709192,67.0919164
TAS728,WEST HOBART,GAZETTED LOCALITY,7000,TAS,601051033,West Hobart,0.9698022,96.9802227
TAS728,HOBART WEST,ALIAS LOCALITY,7000,TAS,601051033,West Hobart,0.9698022,96.9802227
TAS728,W HOBART,ALIAS LOCALITY,7000,TAS,601051033,West Hobart,0.9698022,96.9802227
TAS729,WEST KENTISH,GAZETTED LOCALITY,7306,TAS,604021091,Sheffield - Railton,1,100
TAS729,KENTISH WEST,ALIAS LOCALITY,7306,TAS,604021091,Sheffield - Railton,1,100
TAS729,W KENTISH,ALIAS LOCALITY,7306,TAS,604021091,Sheffield - Railton,1,100
TAS730,WEST LAUNCESTON,GAZETTED LOCALITY,7250,TAS,602011051,West Launceston,0.9538915,95.3891542
TAS730,LAUNCESTON WEST,ALIAS LOCALITY,7250,TAS,602011051,West Launceston,0.9538915,95.3891542
TAS730,W LAUNCESTON,ALIAS LOCALITY,7250,TAS,602011051,West Launceston,0.9538915,95.3891542
TAS731,WEST MONTAGU,GAZETTED LOCALITY,7330,TAS,604031094,North West,1,100
TAS731,MONTAGU WEST,ALIAS LOCALITY,7330,TAS,604031094,North West,1,100
TAS731,W MONTAGU,ALIAS LOCALITY,7330,TAS,604031094,North West,1,100
TAS732,WEST MOONAH,GAZETTED LOCALITY,7009,TAS,601031021,West Moonah,0.9853833,98.5383255
TAS732,MOONAH WEST,ALIAS LOCALITY,7009,TAS,601031021,West Moonah,0.9853833,98.5383255
TAS732,W MOONAH,ALIAS LOCALITY,7009,TAS,601031021,West Moonah,0.9853833,98.5383255
TAS733,WEST MOOREVILLE,GAZETTED LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS733,MOOREVILLE WEST,ALIAS LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS733,W MOOREVILLE,ALIAS LOCALITY,7321,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS734,WEST PINE,GAZETTED LOCALITY,7316,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS734,ASHWATER,ALIAS LOCALITY,7316,TAS,604011076,Burnie - Ulverstone Region,1,100
TAS734,PINE WEST,ALIAS LOCALITY,7316,TAS,604011076,Burnie - Ulverstone Region,1,100
